               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 114,            0.063819,             0.45075,            0.021167,           0.0050662,             0.28175,           0.0034507,          0.00077388,            0.070956,             0.09378,            0.027462,           0.0072003,           0.0072003,           0.0072003
                 115,            0.063499,             0.44733,            0.021131,             0.00482,             0.28488,           0.0032087,          0.00070284,            0.072098,            0.094038,            0.027362,           0.0071566,           0.0071566,           0.0071566
                 116,            0.063513,             0.45425,            0.021223,           0.0049495,             0.32034,           0.0058936,           0.0017371,            0.071382,            0.085528,            0.027411,           0.0071127,           0.0071127,           0.0071127
                 117,            0.064288,             0.45565,             0.02122,           0.0050244,             0.26557,           0.0037706,          0.00077641,            0.071668,            0.087049,            0.027341,           0.0070686,           0.0070686,           0.0070686
                 118,            0.064234,             0.44752,            0.021146,           0.0052776,             0.33679,           0.0044146,           0.0011882,            0.072044,            0.088022,            0.027281,           0.0070243,           0.0070243,           0.0070243
                 119,             0.06458,             0.45346,            0.021201,            0.005432,             0.31435,           0.0037138,          0.00080592,            0.071197,            0.092073,            0.027326,           0.0069799,           0.0069799,           0.0069799
                 120,            0.064078,             0.44468,            0.021123,            0.005067,             0.34927,           0.0034165,          0.00074984,            0.070497,            0.091167,            0.027377,           0.0069353,           0.0069353,           0.0069353
                 121,            0.064387,             0.44837,             0.02117,           0.0049291,             0.34518,           0.0033823,          0.00074237,            0.071176,            0.090093,            0.027311,           0.0068906,           0.0068906,           0.0068906
                 122,            0.064741,             0.45438,            0.021247,           0.0054674,             0.31397,           0.0036649,          0.00082418,            0.072084,            0.088382,            0.027493,           0.0068457,           0.0068457,           0.0068457
                 123,            0.063812,             0.44432,            0.021111,           0.0054831,             0.25908,           0.0035768,          0.00076519,            0.071259,            0.089239,            0.027347,           0.0068006,           0.0068006,           0.0068006
                 124,            0.063884,             0.44858,             0.02113,           0.0051821,             0.31835,           0.0034938,          0.00077414,            0.071505,            0.091367,             0.02732,           0.0067555,           0.0067555,           0.0067555
                 125,            0.064221,             0.44979,            0.021165,           0.0057214,             0.32034,           0.0044286,           0.0010679,            0.071812,            0.094227,            0.027363,           0.0067101,           0.0067101,           0.0067101
                 126,            0.063825,             0.44934,            0.021174,           0.0053223,             0.29396,           0.0037683,          0.00080842,            0.071287,            0.095831,            0.027374,           0.0066647,           0.0066647,           0.0066647
                 127,            0.064068,             0.45348,            0.021204,           0.0056858,              0.3104,           0.0037604,          0.00081021,            0.071193,            0.089863,            0.027352,           0.0066191,           0.0066191,           0.0066191
                 128,            0.064124,             0.45354,            0.021236,            0.005608,             0.24249,           0.0049719,          0.00092221,            0.071543,            0.093672,            0.027331,           0.0065734,           0.0065734,           0.0065734
                 129,            0.064391,             0.44919,            0.021188,           0.0051167,             0.30845,           0.0059351,           0.0020014,            0.071833,            0.088606,            0.027437,           0.0065276,           0.0065276,           0.0065276
